ShipmentID,Country,Port,Product,Quantity(kg),Value(USD),TransportMode,ETA,ClearanceTime(days),Status
S2780,India,Danang,Furniture,2652.0,54434.0,Road,2025-07-15,2,In Transit
S2781,Vietnam,Cat Lai,Machinery,3485.0,71617.0,Road,2025-08-31,1,In Transit
S2782,Vietnam,Danang,Automotive Parts,,122569.0,Sea,2025-10-27,6,Delayed
S2783,India,Danang,Furniture,3150.0,212384.0,Air,2025-10-30,5,In Transit
S2784,South Korea,Ho Chi Minh,Toys,2750.0,86494.0,Sea,2025-02-04,7,Hold
S2785,Vietnam,Ho Chi Minh,Toys,3992.0,224977.0,Air,2025-08-03,6,Delayed
S2786,USA,Cat Lai,Automotive Parts,1671.0,82225.0,Road,2025-08-07,6,Delivered
S2787,USA,Haiphong,Machinery,3141.0,87867.0,Road,2025-11-12,2,Delayed
S2788,Germany,Ho Chi Minh,Textiles,1799.0,173600.0,Sea,2025-03-31,5,Delayed
S2789,India,Haiphong,Automotive Parts,2505.0,260669.0,Sea,2025-11-04,6,Delayed
S2790,Germany,Danang,Electronics,3091.0,95748.0,Road,2025-09-09,2,Delayed
S2791,India,Ho Chi Minh,Electronics,2368.0,259265.0,Sea,2025-01-08,3,Delivered
S2792,Thailand,Cat Lai,Spices,1009.0,169404.0,Road,2025-09-13,5,Delivered
S2793,Thailand,Cat Lai,Furniture,11770.0,134529.0,Road,2025-12-29,4,Delivered
S2794,Vietnam,Cat Lai,Toys,2301.0,,Air,2025-07-27,1,Delayed
S2795,Japan,Ho Chi Minh,Machinery,3266.0,163099.0,Sea,2025-05-11,4,Hold
S2796,Thailand,Haiphong,Spices,1554.0,102382.0,Road,2025-08-12,7,Hold
S2797,Japan,Danang,Furniture,,14583.0,Sea,2025-07-16,5,Delivered
S2798,Thailand,Haiphong,Furniture,440.0,55387.0,Air,2025-05-22,6,Hold
S2799,China,Haiphong,Spices,1978.0,290248.0,Air,2025-09-09,2,Hold
S2800,Thailand,Danang,Pharmaceuticals,1753.0,17224.0,Sea,2025-04-06,7,Hold
S2801,Germany,Danang,Furniture,682.0,232444.0,Sea,2025-01-26,5,Hold
S2802,South Korea,Ho Chi Minh,Pharmaceuticals,1212.0,271285.0,Road,2025-04-21,1,Hold
S2803,Vietnam,Ho Chi Minh,Electronics,386.0,159422.0,Air,2025-05-03,5,In Transit
S2804,Germany,Ho Chi Minh,Electronics,2081.0,141149.0,Air,2025-07-05,7,Delivered
S2805,South Korea,Ho Chi Minh,Furniture,2903.0,51015.0,Air,2025-06-17,2,Delayed
S2806,USA,Ho Chi Minh,Electronics,2509.0,176929.0,Sea,2025-02-20,4,Hold
S2807,Germany,Danang,Machinery,1152.0,237268.0,Road,2025-01-05,3,In Transit
S2808,USA,Haiphong,Pharmaceuticals,1587.0,195912.0,Sea,2025-03-18,4,Delayed
S2809,Japan,Ho Chi Minh,Pharmaceuticals,690.0,10577.0,Sea,2025-06-09,2,In Transit
S2810,Japan,Ho Chi Minh,Furniture,630.0,287146.0,Sea,2025-07-27,7,Hold
S2811,China,Haiphong,Electronics,438.0,55711.0,Road,2025-09-14,2,Hold
S2812,Thailand,Ho Chi Minh,Automotive Parts,2551.0,44451.0,Sea,2025-07-24,1,Hold
S2813,Germany,Haiphong,Toys,2545.0,185175.0,Air,2025-09-12,5,Hold
S2814,USA,Haiphong,Spices,275.0,39831.0,Air,2025-01-11,5,Delayed
S2815,South Korea,Danang,Spices,3971.0,254402.0,Air,2025-01-08,4,Delayed
S2816,Japan,Cat Lai,Pharmaceuticals,1556.0,236376.0,Road,2025-02-01,7,In Transit
S2817,Thailand,Danang,Furniture,2123.0,249942.0,Sea,2025-01-28,3,Delivered
S2818,Japan,Cat Lai,Furniture,3246.0,100119.0,Road,2025-07-25,3,Hold
S2819,South Korea,Cat Lai,Machinery,1981.0,248466.0,Sea,2025-08-16,1,In Transit
S2820,Thailand,Cat Lai,Textiles,2889.0,228936.0,Air,2025-05-08,2,In Transit
S2821,Thailand,Ho Chi Minh,Toys,3745.0,291542.0,Sea,2025-09-12,1,In Transit
S2822,USA,Danang,Textiles,1026.0,66554.0,Sea,2025-07-31,5,Hold
S2823,USA,Cat Lai,Pharmaceuticals,2530.0,55755.0,Sea,2025-08-27,6,Hold
S2824,Germany,Haiphong,Spices,790.0,158412.0,Road,2025-07-26,6,In Transit
S2825,Germany,Ho Chi Minh,Machinery,2319.0,68884.0,Sea,2025-11-14,6,Hold
S2826,India,Danang,Machinery,3534.0,22482.0,Sea,2025-10-10,2,In Transit
S2827,Vietnam,Cat Lai,Machinery,2950.0,59225.0,Sea,2025-09-02,1,Delayed
S2828,India,Haiphong,Pharmaceuticals,2102.0,194921.0,Road,2025-02-14,7,Hold
S2829,China,Danang,Textiles,2110.0,79854.0,Road,2025-04-15,4,Delayed
S2830,Japan,Danang,Spices,774.0,46256.0,Road,2025-12-14,5,Delivered
S2831,Germany,Ho Chi Minh,Machinery,3247.0,245617.0,Sea,2025-10-08,6,Hold
S2832,USA,Danang,Spices,1091.0,113721.0,Air,2025-08-22,7,Delivered
S2833,South Korea,Ho Chi Minh,Electronics,2259.0,86110.0,Air,2025-07-08,3,In Transit
S2834,USA,Cat Lai,Furniture,340.0,118606.0,Air,2025-02-13,1,Hold
S2835,Japan,Ho Chi Minh,Furniture,1989.0,19650.0,Sea,2025-08-13,5,Hold
S2836,India,Haiphong,Spices,3826.0,182190.0,Air,2025-05-22,5,Hold
S2837,USA,Ho Chi Minh,Automotive Parts,216.0,33930.0,Air,2025-05-16,3,Delivered
S2838,Vietnam,Haiphong,Automotive Parts,1286.0,221779.0,Air,2025-06-25,3,Delivered
S2839,China,Ho Chi Minh,Pharmaceuticals,452.0,265102.0,Sea,2025-05-22,3,In Transit
S2840,Japan,Danang,Pharmaceuticals,664.0,278945.0,Air,2025-03-21,6,Delayed
S2841,India,Cat Lai,Furniture,575.0,56360.0,Air,2025-03-23,6,Delayed
S2842,Vietnam,Haiphong,Electronics,2027.0,152631.0,Sea,2025-05-15,1,Delivered
S2843,South Korea,Ho Chi Minh,Toys,3228.0,299478.0,Road,2025-07-26,3,Hold
S2844,India,Ho Chi Minh,Textiles,,241545.0,Air,2025-12-10,4,Delayed
S2845,Thailand,Ho Chi Minh,Textiles,2060.0,18288.0,Road,2025-06-26,5,Delayed
S2846,Vietnam,Danang,Pharmaceuticals,289.0,,Air,2025-08-31,3,Delivered
S2847,Vietnam,Danang,Electronics,919.0,212302.0,Sea,2025-02-24,5,In Transit
S2848,China,Haiphong,Pharmaceuticals,3051.0,279335.0,Road,2025-05-21,2,Delivered
S2849,Japan,Haiphong,Toys,3043.0,285195.0,Road,2025-02-25,7,Delivered
S2850,South Korea,Danang,Textiles,,66715.0,Road,2025-01-15,2,Hold
S2851,China,Haiphong,Spices,2084.0,15737.0,Road,2025-07-04,3,Delivered
S2852,India,Cat Lai,Pharmaceuticals,3446.0,70140.0,Air,2025-11-10,5,Hold
S2853,China,Cat Lai,Machinery,275.0,161323.0,Air,2025-03-29,7,In Transit
S2854,Vietnam,Danang,Spices,3884.0,187047.0,Road,2025-04-07,2,Hold
S2855,Japan,Haiphong,Toys,1125.0,272291.0,Air,2025-05-24,3,In Transit
S2856,Germany,Ho Chi Minh,Toys,3934.0,55508.0,Road,2025-01-08,5,In Transit
S2857,China,Cat Lai,Pharmaceuticals,2647.0,286787.0,Road,2025-08-03,3,In Transit
S2858,Thailand,Danang,Furniture,2005.0,108535.0,Sea,2025-06-22,6,Delivered
S2859,China,Haiphong,Pharmaceuticals,1169.0,203360.0,Road,2025-08-11,5,Hold
S2860,India,Danang,Furniture,1294.0,63959.0,Air,2025-02-09,2,Delayed
S2861,India,Ho Chi Minh,Toys,2228.0,203208.0,Road,2025-07-01,3,Delivered
S2862,South Korea,Cat Lai,Electronics,,196812.0,Sea,2025-09-27,2,In Transit
S2863,India,Danang,Toys,3395.0,117255.0,Air,2025-07-06,3,Delayed
S2864,USA,Danang,Textiles,1604.0,91322.0,Sea,2025-09-02,1,Delivered
S2865,Japan,Danang,Spices,3564.0,6132.0,Sea,2025-11-05,2,Delayed
S2866,Japan,Ho Chi Minh,Spices,3044.0,174331.0,Road,2025-08-19,2,In Transit
S2867,Germany,Danang,Automotive Parts,394.0,232684.0,Sea,2025-06-04,4,Delayed
S2868,Germany,Ho Chi Minh,Automotive Parts,427.0,264427.0,Sea,2025-06-24,7,Delayed
S2869,Japan,Ho Chi Minh,Toys,3702.0,113835.0,Air,2025-12-02,6,In Transit
S2870,Thailand,Ho Chi Minh,Textiles,1659.0,147003.0,Sea,2025-04-25,2,Delayed
S2871,Germany,Cat Lai,Automotive Parts,660.0,263228.0,Road,2025-11-07,5,Delivered
S2872,South Korea,Cat Lai,Spices,817.0,78169.0,Road,2025-10-27,7,Delayed
S2873,India,Danang,Pharmaceuticals,3292.0,265529.0,Road,2025-01-18,3,Hold
S2874,Japan,Danang,Electronics,263.0,258608.0,Sea,2025-09-29,1,Delivered
S2875,Vietnam,Cat Lai,Electronics,2412.0,239385.0,Air,2025-01-12,5,Delayed
S2876,Germany,Haiphong,Textiles,,194973.0,Road,2025-10-28,7,Hold
S2877,Japan,Cat Lai,Toys,3582.0,105417.0,Sea,2025-07-11,5,Hold
S2878,USA,Ho Chi Minh,Automotive Parts,3259.0,6044.0,Road,2025-08-20,5,Hold
S2879,China,Cat Lai,Pharmaceuticals,484.0,182763.0,Road,2025-04-03,5,Delayed
S2880,India,Ho Chi Minh,Electronics,1883.0,236807.0,Air,2025-08-06,7,In Transit
S2881,Japan,Danang,Electronics,2528.0,29363.0,Road,2025-10-05,1,Hold
S2882,China,Haiphong,Machinery,1037.0,288445.0,Air,2025-12-19,4,In Transit
S2883,Germany,Danang,Toys,1030.0,6620.0,Sea,2025-10-30,6,Delivered
S2884,China,Ho Chi Minh,Machinery,1387.0,100419.0,Road,2025-01-29,2,In Transit
S2885,India,Ho Chi Minh,Spices,3165.0,173606.0,Sea,2025-10-28,7,In Transit
S2886,Japan,Ho Chi Minh,Electronics,423.0,207701.0,Sea,2025-03-18,5,In Transit
S2887,USA,Haiphong,Textiles,983.0,185324.0,Sea,2025-01-09,2,In Transit
S2888,Thailand,Cat Lai,Furniture,3417.0,27259.0,Road,2025-01-24,7,In Transit
S2889,Germany,Danang,Furniture,3212.0,25655.0,Air,2025-01-15,2,Delivered
S2890,Japan,Danang,Pharmaceuticals,1149.0,26602.0,Road,2025-06-13,5,Delivered
S2891,India,Cat Lai,Electronics,3301.0,147182.0,Sea,2025-01-13,4,In Transit
S2892,Germany,Danang,Electronics,244.0,6537.0,Air,2025-12-13,7,In Transit
S2893,South Korea,Haiphong,Spices,2010.0,261210.0,Sea,2025-06-21,2,Hold
S2894,China,Danang,Electronics,670.0,182274.0,Air,2025-12-23,3,Delivered
S2895,Thailand,Ho Chi Minh,Textiles,2281.0,176236.0,Road,2025-11-23,2,Delayed
S2896,India,Cat Lai,Machinery,2900.0,94743.0,Air,2025-07-19,6,Delivered
S2897,South Korea,Haiphong,Electronics,3698.0,91155.0,Road,2025-03-17,5,Delayed
S2898,Vietnam,Cat Lai,Electronics,1029.0,94846.0,Sea,2025-06-13,1,Hold
S2899,Japan,Haiphong,Spices,2109.0,239507.0,Air,2025-03-02,2,In Transit
S2900,USA,Ho Chi Minh,Toys,2468.0,297706.0,Sea,2025-09-02,4,Hold
S2901,Germany,Cat Lai,Automotive Parts,2091.0,295180.0,Air,2025-06-04,3,In Transit
S2902,China,Danang,Toys,2781.0,196824.0,Road,2025-09-14,3,Delivered
S2903,Germany,Haiphong,Spices,891.0,88049.0,Air,2025-09-01,1,In Transit
S2904,Thailand,Cat Lai,Toys,1590.0,244647.0,Air,2025-06-11,6,Delayed
S2905,Japan,Danang,Spices,1131.0,294962.0,Road,2025-03-09,1,Delayed
S2906,Germany,Cat Lai,Textiles,1040.0,25104.0,Road,2025-12-10,6,Hold
S2907,China,Cat Lai,Pharmaceuticals,3258.0,132904.0,Road,2025-10-04,2,Delivered
S2908,Japan,Cat Lai,Electronics,2138.0,107499.0,Air,2025-06-10,5,Delayed
S2909,Germany,Haiphong,Spices,1773.0,232336.0,Sea,2025-09-16,4,Hold
S2910,USA,Danang,Spices,2829.0,299461.0,Air,2025-11-03,3,Delivered
S2911,India,Ho Chi Minh,Automotive Parts,3387.0,,Air,2025-12-01,1,Delivered
S2912,Japan,Haiphong,Spices,2486.0,157472.0,Sea,2025-04-05,4,Hold
S2913,India,Haiphong,Furniture,3606.0,208141.0,Road,2025-09-03,6,Delayed
S2914,Vietnam,Haiphong,Pharmaceuticals,2688.0,124415.0,Air,2025-08-09,5,Delayed
S2915,Japan,Ho Chi Minh,Electronics,347.0,2995740.0,Sea,2025-05-03,3,Hold
S2916,USA,Danang,Electronics,1232.0,85206.0,Road,2025-07-06,3,Delayed
S2917,India,Danang,Automotive Parts,1511.0,195545.0,Road,2025-09-19,6,Hold
S2918,South Korea,Danang,Textiles,587.0,28723.0,Air,2025-09-30,5,Delayed
S2919,China,Cat Lai,Electronics,33210.0,202327.0,Road,2025-03-01,3,Delayed
S2920,South Korea,Cat Lai,Furniture,2073.0,5074.0,Road,2025-05-05,5,Hold
S2921,Germany,Cat Lai,Electronics,3788.0,260245.0,Sea,2025-12-03,3,Hold
S2922,USA,Ho Chi Minh,Furniture,1115.0,293642.0,Sea,2025-12-07,2,Delayed
S2923,South Korea,Cat Lai,Pharmaceuticals,2078.0,201594.0,Road,2025-02-20,6,Hold
S2924,Japan,Ho Chi Minh,Pharmaceuticals,2885.0,101881.0,Sea,2025-06-27,5,Delayed
S2925,Germany,Danang,Machinery,3858.0,50929.0,Road,2025-05-19,4,In Transit
S2926,Germany,Cat Lai,Machinery,3948.0,128199.0,Air,2025-11-23,2,Delivered
S2927,South Korea,Cat Lai,Furniture,477.0,236525.0,Sea,2025-06-19,7,Delivered
S2928,Vietnam,Haiphong,Textiles,2177.0,293172.0,Road,2025-02-08,4,Delayed
S2929,South Korea,Ho Chi Minh,Electronics,2059.0,34545.0,Road,2025-03-10,6,Delivered
S2930,Vietnam,Danang,Spices,3236.0,84569.0,Sea,2025-08-24,3,Delayed
S2931,USA,Haiphong,Electronics,3571.0,36673.0,Sea,2025-02-17,7,Hold
S2932,China,Haiphong,Machinery,2025.0,28525.0,Air,2025-02-26,4,In Transit
S2933,South Korea,Danang,Toys,2836.0,62804.0,Road,2025-10-04,2,Delivered
S2934,Thailand,Haiphong,Spices,2033.0,151115.0,Air,2025-12-04,7,Delivered
S2935,Vietnam,Ho Chi Minh,Furniture,2896.0,46846.0,Air,2025-04-09,7,Hold
S2936,South Korea,Ho Chi Minh,Spices,817.0,82261.0,Air,2025-01-15,5,In Transit
S2937,India,Cat Lai,Toys,1830.0,238312.0,Sea,2025-11-21,1,In Transit
S2938,Japan,Haiphong,Electronics,2382.0,189100.0,Air,2025-06-28,4,In Transit
S2939,Thailand,Cat Lai,Electronics,779.0,296627.0,Sea,2025-11-28,1,Hold
S2940,Thailand,Haiphong,Textiles,1370.0,183975.0,Sea,2025-03-03,6,Delivered
S2941,Vietnam,Ho Chi Minh,Automotive Parts,689.0,289907.0,Air,2025-04-29,4,Delivered
S2942,India,Ho Chi Minh,Spices,2725.0,211724.0,Air,2025-02-06,4,In Transit
S2943,India,Ho Chi Minh,Machinery,1382.0,20733.0,Road,2025-05-14,5,Hold
S2944,Germany,Haiphong,Toys,583.0,96038.0,Air,2025-01-26,3,Hold
S2945,Vietnam,Ho Chi Minh,Toys,362.0,145319.0,Road,2025-01-08,2,Hold
S2946,China,Haiphong,Toys,2688.0,26058.0,Air,2025-01-04,2,In Transit
S2947,Japan,Cat Lai,Machinery,2076.0,251301.0,Air,2025-01-21,2,Hold
S2948,USA,Haiphong,Automotive Parts,1412.0,167434.0,Air,2025-05-29,6,In Transit
S2949,Thailand,Cat Lai,Electronics,2662.0,91489.0,Air,2025-01-25,7,In Transit
S2950,USA,Haiphong,Textiles,1562.0,89664.0,Road,2025-05-23,3,In Transit
S2951,South Korea,Cat Lai,Textiles,1830.0,183428.0,Road,2025-09-02,1,Delayed
S2952,South Korea,Ho Chi Minh,Machinery,1404.0,82597.0,Air,2025-02-12,2,In Transit
S2953,USA,Cat Lai,Textiles,487.0,273185.0,Air,2025-10-20,1,Hold
S2954,South Korea,Ho Chi Minh,Toys,2057.0,83209.0,Road,2025-07-04,3,Delayed
S2955,China,Ho Chi Minh,Pharmaceuticals,386.0,263109.0,Sea,2025-02-11,6,Delivered
S2956,India,Cat Lai,Automotive Parts,2107.0,197941.0,Sea,2025-04-02,3,Delivered
S2957,South Korea,Haiphong,Electronics,1361.0,157131.0,Sea,2025-11-13,5,Hold
S2958,Germany,Haiphong,Pharmaceuticals,329.0,104864.0,Road,2025-11-20,7,Hold
S2959,South Korea,Danang,Automotive Parts,2441.0,153620.0,Road,2025-02-22,2,Hold
S2960,Japan,Haiphong,Furniture,2563.0,171562.0,Sea,2025-03-25,6,Hold
S2961,China,Danang,Spices,2087.0,212158.0,Sea,2025-02-03,5,Delayed
S2962,Japan,Haiphong,Machinery,343.0,120158.0,Air,2025-03-17,2,Hold
S2963,Japan,Haiphong,Toys,215.0,6468.0,Road,2025-12-19,3,In Transit
S2964,Germany,Ho Chi Minh,Textiles,3573.0,291453.0,Road,2025-07-16,3,Delivered
S2965,China,Danang,Furniture,2670.0,77255.0,Sea,2025-10-13,4,Hold
S2966,China,Haiphong,Textiles,444.0,263078.0,Sea,2025-03-29,4,In Transit
S2967,Vietnam,Danang,Pharmaceuticals,1126.0,33718.0,Road,2025-08-23,3,Hold
S2968,China,Ho Chi Minh,Electronics,3378.0,230409.0,Air,2025-08-20,3,In Transit
S2969,China,Ho Chi Minh,Electronics,3359.0,244967.0,Sea,2025-01-07,1,Delayed
S2970,China,Danang,Electronics,2376.0,173913.0,Road,2025-10-19,7,Delivered
S2971,Germany,Ho Chi Minh,Toys,1106.0,219637.0,Road,2025-02-07,1,Delivered
S2972,South Korea,Cat Lai,Textiles,1086.0,252113.0,Air,2025-02-21,7,Delayed
S2973,Vietnam,Cat Lai,Furniture,540.0,267911.0,Air,2025-05-23,5,In Transit
S2974,Japan,Ho Chi Minh,Electronics,2251.0,63026.0,Sea,2025-08-09,4,Hold
S2975,China,Cat Lai,Furniture,3598.0,47968.0,Sea,2025-08-28,4,In Transit
S2976,Thailand,Haiphong,Textiles,1633.0,176169.0,Sea,2025-05-23,3,Delivered
S2977,South Korea,Danang,Toys,505.0,150693.0,Road,2025-12-15,3,Delayed
S2978,South Korea,Haiphong,Pharmaceuticals,1107.0,81870.0,Sea,2025-12-29,5,Delayed
S2979,Japan,Danang,Toys,2854.0,23174.0,Road,2025-02-18,6,In Transit
S2980,Germany,Ho Chi Minh,Furniture,3992.0,45502.0,Sea,2025-10-04,6,In Transit
S2981,USA,Haiphong,Toys,3496.0,42260.0,Air,2025-09-28,6,Delayed
S2982,USA,Ho Chi Minh,Toys,1571.0,203681.0,Air,2025-01-14,4,Delivered
S2983,South Korea,Ho Chi Minh,Pharmaceuticals,3239.0,185536.0,Road,2025-10-25,1,Hold
S2984,India,Danang,Textiles,520.0,76805.0,Air,2025-01-15,6,Hold
S2985,India,Danang,Textiles,758.0,200991.0,Road,2025-08-22,2,In Transit
S2986,Japan,Danang,Machinery,1404.0,264636.0,Road,2025-03-04,5,Delayed
S2987,USA,Haiphong,Toys,2865.0,,Air,2025-07-15,6,Delayed
S2988,South Korea,Cat Lai,Textiles,2958.0,,Road,2025-01-27,2,Delayed
S2989,Germany,Danang,Textiles,1609.0,162883.0,Air,2025-04-03,6,Delivered
S2990,USA,Danang,Automotive Parts,1841.0,135864.0,Sea,2025-04-15,1,In Transit
S2991,South Korea,Haiphong,Electronics,1331.0,48723.0,Sea,2025-11-05,1,In Transit
S2992,South Korea,Danang,Machinery,2778.0,236408.0,Air,2025-02-21,6,In Transit
S2993,China,Haiphong,Spices,2657.0,247113.0,Air,2025-11-15,2,Delivered
S2994,Germany,Ho Chi Minh,Machinery,3567.0,81298.0,Air,2025-06-30,5,In Transit
S2995,China,Danang,Machinery,1017.0,64238.0,Air,2025-02-26,2,Hold
S2996,Japan,Danang,Spices,1394.0,264425.0,Sea,2025-04-30,5,In Transit
S2997,China,Ho Chi Minh,Automotive Parts,3602.0,110433.0,Road,2025-11-04,6,In Transit
S2998,Thailand,Ho Chi Minh,Toys,,112092.0,Road,2025-12-29,5,In Transit
S2999,China,Ho Chi Minh,Pharmaceuticals,3466.0,269291.0,Sea,2025-02-12,3,Delivered
